Formula,m/z
Cu1O20N9C2H5,537.90338
Cu2O20N4C3H1,538.76582
Cu2O14N9C5H3,538.83417
Cu2O14N10C4H1,538.83417
Cu2O17N8C2H5,538.83417
Cu2O18N6C3H5,538.83417
Cu2O20N5C2,539.76385
Cu2O20N5C2,539.76709
Cu2O19N7C1,539.7818
Cu2O20N4C3H2,539.7818
Cu2O20N5C2,539.7818
Cu2O14N9C5H4,539.84814
Cu1O18N9C5H4,540.88525
Cu1O18N10C4H2,540.88525
Cu1O18N9C5H5,541.90015
Cu1O18N10C4H3,541.90015
Cu1O18N9C5H5,541.90637
Cu1O19N10C3,542.86243
Cu1O20N7C5H2,542.86243
Cu2O14N10C4H5,542.86243
Cu1O19N9C4H2,542.86957
Cu1O19N10C3,542.86957
Cu1O20N7C5H2,542.86957
Cu1O19N9C4H3,543.87903
Cu1O19N10C3H1,543.87903
Cu1O20N7C5H3,543.87903
Cu2O18N5C5H1,544.78876
Cu2O20N6C1H3,544.78876
Cu2O17N8C3H1,546.79968
Cu2O18N5C5H3,546.79968
Cu2O18N6C4H1,546.79968
Cu1O20N9C3H2,546.86133
Cu1O20N10C2,546.86133
Cu2O15N10C3H5,546.86133
Cu2O16N9C3H4,547.8443
Cu1O20N8C4H5,547.88352
Cu1O20N9C3H3,547.88352
Cu1O19N10C3H5,547.90759
Cu2O20N4C4H1,550.77301
Cu2O15N9C5,551.80676
Cu2O18N8C2H2,551.80676
Cu2O19N5C4H4,551.80676
Cu2O20N3C5H4,551.80676
Cu2O15N9C5H1,552.8139
Cu2O18N8C2H3,552.8139
Cu2O19N5C4H5,552.8139
Cu2O19N6C3H3,552.8139
Cu2O20N3C5H5,552.8139
Cu1O18N10C5H2,552.89429
Cu2O15N9C5H2,553.82843
Cu2O17N10C1H4,553.82843
Cu2O18N8C2H4,553.82843
Cu2O14N10C5H4,553.84705
Cu2O20N6C2H1,554.77775
Cu2O16N8C5H1,554.80908
Cu2O18N9C1H3,554.80908
Cu2O19N6C3H5,554.80908
Cu2O19N7C2H3,554.80908
Cu2O20N4C4H5,554.80908
Cu2O15N9C5H3,554.82269
Cu2O15N10C4H1,554.82269
Cu2O18N8C2H5,554.82269
Cu2O18N9C1H3,554.82269
Cu2O19N6C3H5,554.82269
Cu2O15N9C5H3,554.83136
Cu2O15N10C4H1,554.83136
Cu2O17N10C1H5,554.83136
Cu2O18N8C2H5,554.83136
Cu2O20N7C1H1,556.77502
Cu2O20N6C2H3,556.78931
Cu2O20N7C1H1,556.78931
Cu2O16N8C5H3,556.82062
Cu2O16N9C4H1,556.82062
Cu2O19N7C2H5,556.82062
Cu2O20N5C3H5,556.82062
Cu1O20N8C5H2,556.85632
Cu1O20N9C4,556.85632
Cu2O15N9C5H5,556.85632
Cu1O20N8C5H2,556.86078
Cu1O20N9C4,556.86078
Cu1O20N9C4H1,557.85199
Cu2O15N10C4H4,557.85199
Cu1O19N9C5H5,557.90308
Cu1O20N10C3,558.84827
Cu2O15N10C4H5,558.84827
Cu2O16N8C5H5,558.84827
Cu1O19N10C4H4,558.89185
Cu1O20N8C5H4,558.89185
Cu2O16N10C3H2,559.8158
Cu2O17N7C5H4,559.8158
Cu2O17N8C4H2,559.8158
Cu2O20N7C1H4,559.8158
Cu2O16N9C4H4,559.82631
Cu2O16N10C3H2,559.82631
Cu2O17N7C5H4,559.82631
Cu1O20N10C3H3,561.87109
Cu1O20N10C3H4,562.89825
Cu2O17N9C3H4,563.82501
Cu2O17N10C2H2,563.82501
Cu2O18N7C4H4,563.82501
Cu2O17N9C3H5,564.84131
Cu2O18N10C1,565.78827
Cu2O19N7C3H2,565.78827
Cu2O19N8C2,565.78827
Cu2O20N5C4H2,565.78827
Cu2O18N9C2H2,565.79858
Cu2O18N10C1,565.79858
Cu2O19N7C3H2,565.79858
Cu2O20N4C5H4,565.79858
Cu2O20N5C4H2,565.79858
Cu2O15N10C5,565.80585
Cu2O18N9C2H2,565.80585
Cu2O18N10C1,565.80585
Cu2O19N6C4H4,565.80585
Cu2O19N7C3H2,565.80585
Cu2O20N4C5H4,565.80585
Cu2O15N10C5,565.81348
Cu2O18N8C3H4,565.81348
Cu2O18N9C2H2,565.81348
Cu2O19N6C4H4,565.81348
Cu2O15N10C5,565.8175
Cu2O18N8C3H4,565.8175
Cu2O18N9C2H2,565.8175
Cu2O19N6C4H4,565.8175
Cu2O20N6C3H1,566.77972
Cu2O17N10C2H5,566.84381
Cu2O20N7C2H1,568.78131
Cu1O19N10C5H2,568.86914
Cu2O20N8C1,569.78088
Cu2O16N10C4,569.80341
Cu2O17N8C5,569.80341
Cu2O19N9C1H2,569.80341
Cu2O20N6C3H4,569.80341
Cu2O20N7C2H2,569.80341
Cu2O15N10C5H4,569.84204
Cu1O19N10C5H3,569.87823
Cu1O20N9C5H2,570.85962
Cu1O20N10C4,570.85962
Cu2O15N10C5H5,570.85962
Cu1O19N10C5H4,570.90466
Cu2O18N7C5,571.78345
Cu2O16N10C4H5,574.84308
Cu2O17N8C5H5,574.84308
Cu2O20N5C5H1,576.76971
Cu2O18N9C3H1,576.80133
Cu2O19N6C5H3,576.80133
Cu2O19N7C4H1,576.80133
Cu2O18N10C2H1,578.80225
Cu2O19N7C4H3,578.80225
Cu2O19N8C3H1,578.80225
Cu2O20N5C5H3,578.80225
Cu2O18N10C2H2,579.80865
Cu2O19N7C4H4,579.80865
Cu2O19N8C3H2,579.80865
Cu2O20N5C5H4,579.80865
Cu2O19N10C1,581.78186
Cu2O20N7C3H2,581.78186
Cu2O20N8C2,581.78186
Cu2O16N10C5,581.81049
Cu2O19N8C3H4,581.81049
Cu2O19N9C2H2,581.81049
Cu2O20N6C4H4,581.81049
Cu2O18N10C2H5,582.83301
Cu2O19N8C3H5,582.83301
Cu1O20N10C5H1,583.86328
Cu2O16N10C5H3,584.83069
Cu2O19N9C2H5,584.83069
Cu2O17N9C5H2,585.81671
Cu2O19N10C1H4,585.81671
Cu2O20N8C2H4,585.81671
Cu1O20N10C5H4,586.89655
Cu2O17N10C4H2,587.80774
Cu2O18N8C5H2,587.80774
Cu2O20N9C1H4,587.80774
Cu2O19N7C5H1,588.78424
Cu2O19N8C4,589.77942
Cu2O20N6C5,589.77942
Cu2O17N10C4H4,589.82666
Cu2O18N8C5H4,589.82666
Cu2O18N9C4H3,590.81207
Cu2O18N10C3H1,590.81207
Cu2O19N7C5H3,590.81207
Cu2O18N9C4H4,591.8158
Cu2O18N10C3H2,591.8158
Cu2O19N7C5H4,591.8158
Cu2O18N9C4H5,592.84265
Cu2O18N10C3H5,594.84009
Cu2O19N10C2H2,595.79736
Cu2O20N7C4H4,595.79736
Cu2O20N8C3H2,595.79736
Cu2O19N9C3H5,596.83179
Cu2O20N10C1H1,598.79382
Cu2O18N9C5H2,601.79779
Cu2O18N10C4,601.79779
Cu2O19N8C5,601.79779
Cu2O19N9C4,603.78314
Cu2O20N7C5,603.78314
Cu2O19N9C4H1,604.78809
Cu2O20N7C5H1,604.78809
Cu2O19N9C4H3,606.81213
Cu2O20N7C5H3,606.81213
Cu2O19N8C5H5,606.82343
Cu2O19N9C4H3,606.82343
Cu2O19N9C4H5,608.82593
Cu2O19N10C3H3,608.82593
Cu2O20N7C5H5,608.82593
Cu2O19N10C3H4,609.82593
Cu2O19N9C5,615.79211
Cu2O18N10C5H2,615.82031
Cu2O19N9C5H5,620.84039
Cu2O20N10C3H4,625.8125
Cu2O20N9C5,631.78717
Cu2O20N10C5H3,648.823
