m/z,Intensity,Formula,Neutral Mass
486.85095,26.2,Cu2O14N6C4H5,486.84551
486.86044,30.3,Cu1O18N8C2,486.86254
486.86044,30.3,Cu1O19N5C4H2,486.8639
486.86044,30.3,Cu1O20N3C5H2,486.85267
486.86044,30.3,Cu2O12N10C2H5,486.86797
486.86044,30.3,Cu2O13N8C3H5,486.85674
486.91824,27.5,Cu1O16N10C2H4,486.91018
487.79474,18.8,Cu2O15N7C2,487.80434
487.79474,18.8,Cu2O16N5C3,487.79311
487.79474,18.8,Cu2O17N2C5H2,487.79447
487.79474,18.8,Cu2O19N3C1H4,487.80302
487.79474,18.8,Cu2O19N4H2,487.79043
487.79474,18.8,Cu2O20N1C2H4,487.79179
487.86499,47.0,Cu1O18N8C2H1,487.87037
487.86499,47.0,Cu1O19N5C4H3,487.87173
487.86499,47.0,Cu1O19N6C3H1,487.85914
487.86499,47.0,Cu1O20N3C5H3,487.8605
487.87558,10.1,Cu1O17N10C1H1,487.8816
487.87558,10.1,Cu1O18N7C3H3,487.88296
487.87558,10.1,Cu1O18N8C2H1,487.87037
487.87558,10.1,Cu1O19N4C5H5,487.88432
487.87558,10.1,Cu1O19N5C4H3,487.87173
487.90503,26.8,Cu1O14N10C5H1,487.89687
487.90503,26.8,Cu1O17N8C3H5,487.90678
488.76425,78.3,Cu2O20N3H1,488.77444
488.76834,31.1,Cu2O18N1C5H1,488.77848
488.76834,31.1,Cu2O20N3H1,488.77444
488.82397,18.9,Cu2O14N9C1H1,488.8234
488.82397,18.9,Cu2O15N6C3H3,488.82476
488.82397,18.9,Cu2O16N3C5H5,488.82612
488.82397,18.9,Cu2O18N5H5,488.82208
489.76416,14.6,Cu2O18N2C4,489.77372
489.7758,122.3,Cu2O17N4C3,489.78495
489.7758,122.3,Cu2O18N1C5H2,489.78631
489.7758,122.3,Cu2O18N2C4,489.77372
489.7758,122.3,Cu2O20N3H2,489.78227
489.78139,353.4,Cu2O17N4C3,489.78495
489.78139,353.4,Cu2O18N1C5H2,489.78631
489.78139,353.4,Cu2O18N2C4,489.77372
489.78139,353.4,Cu2O20N3H2,489.78227
489.81766,25.6,Cu2O12N8C5,489.82268
489.81766,25.6,Cu2O14N10,489.81864
489.81766,25.6,Cu2O15N7C2H2,489.82
489.81766,25.6,Cu2O16N4C4H4,489.82136
489.81766,25.6,Cu2O17N2C5H4,489.81013
489.85938,24.0,Cu1O19N7C2H1,489.86221
489.85938,24.0,Cu1O20N4C4H3,489.86357
489.85938,24.0,Cu1O20N5C3H1,489.85098
489.85938,24.0,Cu2O13N10C1H4,489.85505
489.87326,18.4,Cu1O18N9C1H1,489.87344
489.87326,18.4,Cu1O19N6C3H3,489.8748
489.87326,18.4,Cu1O20N3C5H5,489.87616
489.87326,18.4,Cu2O10N10C5H4,489.87032
489.90045,33.2,Cu1O17N9C2H5,489.90985
489.90045,33.2,Cu1O17N10C1H3,489.89726
489.90045,33.2,Cu1O18N7C3H5,489.89862
490.77994,28.9,Cu2O18N2C4H1,490.78155
490.77994,28.9,Cu2O20N3H3,490.7901
490.9144,20.7,Cu1O14N10C5H4,490.92036
491.86215,14.6,Cu1O19N8C1H1,491.86528
491.86215,14.6,Cu1O20N5C3H3,491.86664
491.86215,14.6,Cu1O20N6C2H1,491.85405
491.86215,14.6,Cu2O11N9C5H4,491.86216
491.86933,122.7,Cu1O18N10H1,491.87651
491.86933,122.7,Cu1O19N7C2H3,491.87787
491.86933,122.7,Cu1O19N8C1H1,491.86528
491.86933,122.7,Cu1O20N4C4H5,491.87923
491.86933,122.7,Cu1O20N5C3H3,491.86664
491.86933,122.7,Cu2O11N9C5H4,491.86216
492.82697,27.5,Cu2O12N9C4H1,492.83358
492.82697,27.5,Cu2O13N7C5H1,492.82235
492.82697,27.5,Cu2O15N8C1H3,492.8309
492.82697,27.5,Cu2O15N9H1,492.81831
492.82697,27.5,Cu2O16N5C3H5,492.83226
492.82697,27.5,Cu2O16N6C2H3,492.81967
492.82697,27.5,Cu2O17N3C4H5,492.82103
492.91617,12.0,Cu1O15N9C5H4,492.9122
493.86765,21.4,Cu1O17N7C5H1,493.87239
493.86765,21.4,Cu1O19N9H1,493.86835
493.86765,21.4,Cu1O20N6C2H3,493.86971
493.86765,21.4,Cu2O11N10C4H4,493.86523
493.89932,22.5,Cu1O15N10C4H3,493.90744
493.89932,22.5,Cu1O16N8C5H3,493.89621
493.89932,22.5,Cu1O18N9C1H5,493.90476
493.89932,22.5,Cu1O18N10H3,493.89217
493.89932,22.5,Cu1O19N7C2H5,493.89353
494.76917,25.9,Cu2O19N2C3H1,494.77646
494.77759,19.2,Cu2O18N4C2H1,494.78769
494.77759,19.2,Cu2O19N2C3H1,494.77646
495.78857,20.3,Cu2O15N5C5,495.7982
495.78857,20.3,Cu2O17N7,495.79416
495.78857,20.3,Cu2O18N4C2H2,495.79552
495.78857,20.3,Cu2O18N5C1,495.78293
495.78857,20.3,Cu2O19N1C4H4,495.79688
495.78857,20.3,Cu2O19N2C3H2,495.78429
495.79242,29.1,Cu2O15N5C5,495.7982
495.79242,29.1,Cu2O17N7,495.79416
495.79242,29.1,Cu2O18N4C2H2,495.79552
495.79242,29.1,Cu2O19N1C4H4,495.79688
495.79242,29.1,Cu2O19N2C3H2,495.78429
496.76168,49.3,Cu2O20N1C3H1,496.7683
496.76532,12.4,Cu2O20N1C3H1,496.7683
496.80762,27.6,Cu2O14N7C4H1,496.81726
496.80762,27.6,Cu2O15N5C5H1,496.80603
496.80762,27.6,Cu2O17N6C1H3,496.81458
496.80762,27.6,Cu2O17N7H1,496.80199
496.80762,27.6,Cu2O18N3C3H5,496.81594
496.80762,27.6,Cu2O18N4C2H3,496.80335
496.80762,27.6,Cu2O19N1C4H5,496.80471
496.88852,27.1,Cu1O16N10C3H2,496.89452
496.88852,27.1,Cu1O17N7C5H4,496.89588
496.88852,27.1,Cu1O17N8C4H2,496.88329
496.88852,27.1,Cu1O19N9H4,496.89184
496.88852,27.1,Cu1O20N7C1H4,496.88061
496.89429,27.2,Cu1O16N10C3H2,496.89452
496.89429,27.2,Cu1O17N7C5H4,496.89588
496.89429,27.2,Cu1O19N9H4,496.89184
497.75801,63.6,Cu2O20N2C2,497.76354
497.76351,97.6,Cu2O20N2C2,497.76354
497.88684,26.0,Cu1O17N8C4H3,497.89112
497.88684,26.0,Cu1O17N9C3H1,497.87853
497.88684,26.0,Cu1O18N6C5H3,497.87989
497.88684,26.0,Cu1O20N7C1H5,497.88844
499.81085,24.7,Cu2O14N9C2,499.81557
499.81085,24.7,Cu2O15N6C4H2,499.81693
499.81085,24.7,Cu2O15N7C3,499.80434
499.81085,24.7,Cu2O16N4C5H2,499.8057
499.81085,24.7,Cu2O18N5C1H4,499.81425
499.81085,24.7,Cu2O19N3C2H4,499.80302
499.86139,22.7,Cu1O18N8C3H1,499.87037
499.86139,22.7,Cu1O19N5C5H3,499.87173
499.86139,22.7,Cu1O19N6C4H1,499.85914
500.76743,23.3,Cu2O20N3C1H1,500.77444
500.7726,4873.2,Cu2O20N3C1H1,500.77444
500.78973,22.2,Cu2O17N3C5H1,500.78971
500.78973,22.2,Cu2O19N4C1H3,500.79826
500.78973,22.2,Cu2O19N5H1,500.78567
500.78973,22.2,Cu2O20N1C3H5,500.79962
500.78973,22.2,Cu2O20N2C2H3,500.78703
500.81502,1897.3,Cu2O14N9C2H1,500.8234
500.81502,1897.3,Cu2O15N6C4H3,500.82476
500.81502,1897.3,Cu2O15N7C3H1,500.81217
500.81502,1897.3,Cu2O16N4C5H3,500.81353
500.81502,1897.3,Cu2O18N5C1H5,500.82208
500.81502,1897.3,Cu2O18N6H3,500.80949
500.81502,1897.3,Cu2O19N3C2H5,500.81085
500.90524,25.1,Cu1O17N9C3H4,500.90202
501.77142,32.1,Cu2O18N2C5,501.77372
501.77142,32.1,Cu2O20N3C1H2,501.78227
501.77142,32.1,Cu2O20N4,501.76968
501.78888,28.8,Cu2O16N6C3,501.79618
501.78888,28.8,Cu2O17N3C5H2,501.79754
501.78888,28.8,Cu2O17N4C4,501.78495
501.78888,28.8,Cu2O19N5H2,501.7935
501.78888,28.8,Cu2O20N2C2H4,501.79486
501.78888,28.8,Cu2O20N3C1H2,501.78227
501.79822,20.8,Cu2O15N8C2,501.80741
501.79822,20.8,Cu2O16N5C4H2,501.80877
501.79822,20.8,Cu2O16N6C3,501.79618
501.79822,20.8,Cu2O17N3C5H2,501.79754
501.79822,20.8,Cu2O19N4C1H4,501.80609
501.79822,20.8,Cu2O19N5H2,501.7935
501.79822,20.8,Cu2O20N2C2H4,501.79486
501.80835,11.0,Cu2O14N10C1,501.81864
501.80835,11.0,Cu2O15N8C2,501.80741
501.80835,11.0,Cu2O16N5C4H2,501.80877
501.80835,11.0,Cu2O18N6H4,501.81732
501.80835,11.0,Cu2O19N4C1H4,501.80609
501.81213,40.4,Cu2O14N10C1,501.81864
501.81213,40.4,Cu2O15N7C3H2,501.82
501.81213,40.4,Cu2O15N8C2,501.80741
501.81213,40.4,Cu2O16N4C5H4,501.82136
501.81213,40.4,Cu2O16N5C4H2,501.80877
501.81213,40.4,Cu2O18N6H4,501.81732
501.81213,40.4,Cu2O19N4C1H4,501.80609
501.81512,11.7,Cu2O14N10C1,501.81864
501.81512,11.7,Cu2O15N7C3H2,501.82
501.81512,11.7,Cu2O15N8C2,501.80741
501.81512,11.7,Cu2O16N4C5H4,501.82136
501.81512,11.7,Cu2O16N5C4H2,501.80877
501.81512,11.7,Cu2O18N6H4,501.81732
501.8205,26.1,Cu2O14N9C2H2,501.83123
501.8205,26.1,Cu2O14N10C1,501.81864
501.8205,26.1,Cu2O15N7C3H2,501.82
501.8205,26.1,Cu2O16N4C5H4,501.82136
501.8205,26.1,Cu2O18N6H4,501.81732
501.87906,22.9,Cu1O18N8C3H3,501.88603
501.87906,22.9,Cu1O18N9C2H1,501.87344
501.87906,22.9,Cu1O19N5C5H5,501.88739
501.87906,22.9,Cu1O19N6C4H3,501.8748
501.91321,32.9,Cu1O17N9C3H5,501.90985
502.76864,415.9,Cu2O20N4H1,502.77751
502.78308,25.2,Cu2O17N4C4H1,502.79278
502.78308,25.2,Cu2O18N2C5H1,502.78155
502.78308,25.2,Cu2O20N3C1H3,502.7901
502.78308,25.2,Cu2O20N4H1,502.77751
502.85114,27.2,Cu1O19N8C2,502.85745
502.85114,27.2,Cu1O20N5C4H2,502.85881
502.85114,27.2,Cu1O20N6C3,502.84622
502.85114,27.2,Cu2O14N8C3H5,502.85165
502.88378,52.0,Cu1O15N10C5,502.88395
502.88378,52.0,Cu1O18N8C3H4,502.89386
502.88378,52.0,Cu1O18N9C2H2,502.88127
502.88378,52.0,Cu1O19N6C4H4,502.88263
503.84341,21.2,Cu1O20N6C3H1,503.85405
503.84341,21.2,Cu2O11N10C5H2,503.84957
503.84341,21.2,Cu2O14N9C2H4,503.84689
503.84341,21.2,Cu2O15N7C3H4,503.83566
503.91122,24.2,Cu1O17N10C2H5,503.91292
503.91479,27.3,Cu1O17N10C2H5,503.91292
504.83408,23.5,Cu2O12N9C5H1,504.83358
504.83408,23.5,Cu2O14N10C1H3,504.84213
504.83408,23.5,Cu2O15N7C3H5,504.84349
504.83408,23.5,Cu2O15N8C2H3,504.8309
504.83408,23.5,Cu2O16N5C4H5,504.83226
504.86417,24.5,Cu1O19N8C2H2,504.87311
504.86417,24.5,Cu1O19N9C1,504.86052
504.86417,24.5,Cu1O20N5C4H4,504.87447
504.86417,24.5,Cu1O20N6C3H2,504.86188
504.86417,24.5,Cu2O11N10C5H3,504.8574
505.79257,27.9,Cu2O16N8C1,505.80232
505.79257,27.9,Cu2O17N5C3H2,505.80368
505.79257,27.9,Cu2O17N6C2,505.79109
505.79257,27.9,Cu2O18N3C4H2,505.79245
505.79257,27.9,Cu2O20N4H4,505.801
505.80618,22.3,Cu2O15N10,505.81355
505.80618,22.3,Cu2O16N7C2H2,505.81491
505.80618,22.3,Cu2O16N8C1,505.80232
505.80618,22.3,Cu2O17N4C4H4,505.81627
505.80618,22.3,Cu2O17N5C3H2,505.80368
505.80618,22.3,Cu2O18N2C5H4,505.80504
505.80618,22.3,Cu2O20N4H4,505.801
505.83029,26.1,Cu2O12N9C5H2,505.84141
505.83029,26.1,Cu2O12N10C4,505.82882
505.83029,26.1,Cu2O15N8C2H4,505.83873
505.83029,26.1,Cu2O15N9C1H2,505.82614
505.83029,26.1,Cu2O16N6C3H4,505.8275
505.87369,11.1,Cu1O16N9C5H1,505.88362
505.87369,11.1,Cu1O19N8C2H3,505.88094
505.87369,11.1,Cu1O19N9C1H1,505.86835
505.87369,11.1,Cu1O20N5C4H5,505.8823
505.87369,11.1,Cu1O20N6C3H3,505.86971
505.87369,11.1,Cu2O11N10C5H4,505.86523
506.82605,27.1,Cu2O12N10C4H1,506.83665
506.82605,27.1,Cu2O13N8C5H1,506.82542
506.82605,27.1,Cu2O15N9C1H3,506.83397
506.82605,27.1,Cu2O15N10H1,506.82138
506.82605,27.1,Cu2O16N6C3H5,506.83533
506.82605,27.1,Cu2O16N7C2H3,506.82274
506.82605,27.1,Cu2O17N4C4H5,506.8241
506.89041,28.9,Cu1O16N9C5H2,506.89145
506.89041,28.9,Cu1O18N10C1H4,506.9
506.89041,28.9,Cu1O19N8C2H4,506.88877
507.83273,24.7,Cu2O13N8C5H2,507.83325
507.83273,24.7,Cu2O15N9C1H4,507.8418
507.83273,24.7,Cu2O15N10H2,507.82921
507.83273,24.7,Cu2O16N7C2H4,507.83057
507.84488,26.8,Cu2O12N10C4H2,507.84448
507.84488,26.8,Cu2O15N9C1H4,507.8418
507.86209,12.7,Cu1O19N10H1,507.87142
507.86209,12.7,Cu1O20N7C2H3,507.87278
507.86209,12.7,Cu1O20N8C1H1,507.86019
507.86209,12.7,Cu2O12N9C5H4,507.85707
507.8743,23.1,Cu1O17N8C5H1,507.87546
507.8743,23.1,Cu1O19N9C1H3,507.88401
507.8743,23.1,Cu1O19N10H1,507.87142
507.8743,23.1,Cu1O20N6C3H5,507.88537
507.8743,23.1,Cu1O20N7C2H3,507.87278
508.75974,25.7,Cu2O20N1C4H1,508.7683
508.78351,26.2,Cu2O18N5C2H1,508.79076
508.78351,26.2,Cu2O19N2C4H3,508.79212
508.78351,26.2,Cu2O19N3C3H1,508.77953
508.81598,24.7,Cu2O14N7C5H1,508.81726
508.81598,24.7,Cu2O16N8C1H3,508.82581
508.81598,24.7,Cu2O16N9H1,508.81322
508.81598,24.7,Cu2O17N5C3H5,508.82717
508.81598,24.7,Cu2O17N6C2H3,508.81458
508.81598,24.7,Cu2O18N3C4H5,508.81594
508.84976,34.1,Cu1O18N7C5,508.85947
508.84976,34.1,Cu1O20N9,508.85543
508.84976,34.1,Cu2O12N10C4H3,508.85231
508.84976,34.1,Cu2O13N8C5H3,508.84108
508.84976,34.1,Cu2O15N9C1H5,508.84963
508.87048,26.3,Cu1O17N9C4,508.8707
508.87048,26.3,Cu1O19N10H2,508.87925
508.87048,26.3,Cu1O20N7C2H4,508.88061
508.87048,26.3,Cu1O20N8C1H2,508.86802
508.87048,26.3,Cu2O12N9C5H5,508.8649
509.7576,22.7,Cu2O20N2C3,509.76354
510.77945,22.8,Cu2O19N4C2H1,510.7826
510.77945,22.8,Cu2O20N1C4H3,510.78396
510.77945,22.8,Cu2O20N2C3H1,510.77137
510.88216,77.1,Cu1O17N9C4H2,510.88636
510.88216,77.1,Cu1O17N10C3,510.87377
510.88216,77.1,Cu1O18N7C5H2,510.87513
510.88216,77.1,Cu1O20N8C1H4,510.88368
510.88855,26.3,Cu1O17N8C5H4,510.89895
510.88855,26.3,Cu1O17N9C4H2,510.88636
510.88855,26.3,Cu1O19N10H4,510.89491
510.88855,26.3,Cu1O20N8C1H4,510.88368
510.91104,29.4,Cu1O16N10C4H4,510.91018
511.7644,69.6,Cu2O20N3C2,511.76661
511.91092,11.4,Cu1O16N10C4H5,511.91801
511.91092,11.4,Cu1O17N8C5H5,511.90678
511.91092,11.4,Cu1O19N10H5,511.90274
511.9165,25.7,Cu1O16N10C4H5,511.91801
512.78119,22.1,Cu2O19N5C1H1,512.78567
512.78119,22.1,Cu2O20N2C3H3,512.78703
512.78119,22.1,Cu2O20N3C2H1,512.77444
512.84113,22.1,Cu1O20N5C5,512.84315
512.84113,22.1,Cu2O13N10C3H3,512.84722
512.84113,22.1,Cu2O14N7C5H5,512.84858
512.84113,22.1,Cu2O14N8C4H3,512.83599
512.84113,22.1,Cu2O16N9H5,512.84454
512.84113,22.1,Cu2O17N7C1H5,512.83331
513.81262,25.2,Cu2O14N10C2,513.81864
513.81262,25.2,Cu2O15N7C4H2,513.82
513.81262,25.2,Cu2O15N8C3,513.80741
513.81262,25.2,Cu2O16N5C5H2,513.80877
513.81262,25.2,Cu2O18N6C1H4,513.81732
513.81262,25.2,Cu2O18N7H2,513.80473
513.81262,25.2,Cu2O19N4C2H4,513.80609
514.79218,21.3,Cu2O17N4C5H1,514.79278
514.79218,21.3,Cu2O19N5C1H3,514.80133
514.79218,21.3,Cu2O19N6H1,514.78874
514.79218,21.3,Cu2O20N2C3H5,514.80269
514.79218,21.3,Cu2O20N3C2H3,514.7901
514.82349,24.0,Cu2O14N10C2H1,514.82647
514.82349,24.0,Cu2O15N7C4H3,514.82783
514.82349,24.0,Cu2O15N8C3H1,514.81524
514.82349,24.0,Cu2O16N5C5H3,514.8166
514.82349,24.0,Cu2O18N6C1H5,514.82515
515.7711,63.9,Cu2O18N3C5,515.77679
515.7711,63.9,Cu2O20N5,515.77275
515.86908,29.8,Cu1O18N10C2H1,515.87651
515.86908,29.8,Cu1O19N7C4H3,515.87787
515.86908,29.8,Cu1O19N8C3H1,515.86528
515.86908,29.8,Cu1O20N5C5H3,515.86664
516.78278,24.8,Cu2O18N3C5H1,516.78462
516.78278,24.8,Cu2O20N4C1H3,516.79317
516.78278,24.8,Cu2O20N5H1,516.78058
516.8042,22.4,Cu2O16N7C3H1,516.80708
516.8042,22.4,Cu2O17N4C5H3,516.80844
516.8042,22.4,Cu2O17N5C4H1,516.79585
516.8042,22.4,Cu2O19N6H3,516.8044
516.8042,22.4,Cu2O20N3C2H5,516.80576
516.8075,16.6,Cu2O15N9C2H1,516.81831
516.8075,16.6,Cu2O16N7C3H1,516.80708
516.8075,16.6,Cu2O17N4C5H3,516.80844
516.8075,16.6,Cu2O19N5C1H5,516.81699
516.8075,16.6,Cu2O19N6H3,516.8044
516.8075,16.6,Cu2O20N3C2H5,516.80576
516.81757,16.3,Cu2O15N9C2H1,516.81831
516.81757,16.3,Cu2O16N6C4H3,516.81967
516.81757,16.3,Cu2O17N4C5H3,516.80844
516.81757,16.3,Cu2O18N7H5,516.82822
516.81757,16.3,Cu2O19N5C1H5,516.81699
516.82855,23.2,Cu2O15N8C3H3,516.8309
516.82855,23.2,Cu2O16N5C5H5,516.83226
516.82855,23.2,Cu2O16N6C4H3,516.81967
516.82855,23.2,Cu2O18N7H5,516.82822
516.88232,24.7,Cu1O18N10C2H2,516.88434
516.88232,24.7,Cu1O19N7C4H4,516.8857
516.88232,24.7,Cu1O19N8C3H2,516.87311
516.88232,24.7,Cu1O20N5C5H4,516.87447
516.88574,31.6,Cu1O18N9C3H4,516.89693
516.88574,31.6,Cu1O18N10C2H2,516.88434
516.88574,31.6,Cu1O19N7C4H4,516.8857
517.85895,25.1,Cu1O19N9C2H1,517.86835
517.85895,25.1,Cu1O20N6C4H3,517.86971
517.85895,25.1,Cu1O20N7C3H1,517.85712
517.85895,25.1,Cu2O14N10C2H4,517.84996
517.87946,25.7,Cu1O19N8C3H3,517.88094
517.87946,25.7,Cu1O20N5C5H5,517.8823
518.82141,25.9,Cu2O15N10C1H1,518.82138
518.82141,25.9,Cu2O16N7C3H3,518.82274
518.82141,25.9,Cu2O17N4C5H5,518.8241
518.82141,25.9,Cu2O19N6H5,518.82006
519.78265,21.5,Cu2O18N5C3,519.78293
519.78265,21.5,Cu2O19N2C5H2,519.78429
519.78778,24.9,Cu2O17N7C2,519.79416
519.78778,24.9,Cu2O18N4C4H2,519.79552
519.78778,24.9,Cu2O18N5C3,519.78293
519.78778,24.9,Cu2O19N2C5H2,519.78429
519.82886,22.2,Cu2O13N9C5,519.82066
519.82886,22.2,Cu2O15N10C1H2,519.82921
519.82886,22.2,Cu2O16N7C3H4,519.83057
520.82794,21.2,Cu2O13N9C5H1,520.82849
520.82794,21.2,Cu2O15N10C1H3,520.83704
520.82794,21.2,Cu2O16N7C3H5,520.8384
520.82794,21.2,Cu2O16N8C2H3,520.82581
520.82794,21.2,Cu2O17N5C4H5,520.82717
520.88243,57.1,Cu1O19N9C2H4,520.89184
520.88243,57.1,Cu1O19N10C1H2,520.87925
520.88243,57.1,Cu1O20N7C3H4,520.88061
520.89081,27.1,Cu1O16N10C5H2,520.89452
520.89081,27.1,Cu1O19N9C2H4,520.89184
521.77496,28.6,Cu2O18N6C2,521.786
521.77496,28.6,Cu2O19N4C3,521.77477
521.77496,28.6,Cu2O20N1C5H2,521.77613
521.79999,23.5,Cu2O16N10,521.80846
521.79999,23.5,Cu2O17N7C2H2,521.80982
521.79999,23.5,Cu2O17N8C1,521.79723
521.79999,23.5,Cu2O18N4C4H4,521.81118
521.79999,23.5,Cu2O18N5C3H2,521.79859
521.79999,23.5,Cu2O19N2C5H4,521.79995
521.80634,32.1,Cu2O14N8C5,521.8125
521.80634,32.1,Cu2O16N10,521.80846
521.80634,32.1,Cu2O17N7C2H2,521.80982
521.80634,32.1,Cu2O17N8C1,521.79723
521.80634,32.1,Cu2O18N4C4H4,521.81118
521.80634,32.1,Cu2O18N5C3H2,521.79859
521.80634,32.1,Cu2O19N2C5H4,521.79995
521.85583,30.9,Cu1O20N9C1H1,521.86326
521.85583,30.9,Cu2O12N10C5H4,521.86014
521.88147,22.6,Cu1O17N9C5H1,521.87853
521.88147,22.6,Cu1O19N10C1H3,521.88708
521.88147,22.6,Cu1O20N7C3H5,521.88844
521.88147,22.6,Cu1O20N8C2H3,521.87585
521.89978,9.7,Cu1O16N10C5H3,521.90235
521.89978,9.7,Cu1O19N9C2H5,521.89967
522.84277,30.6,Cu2O13N9C5H3,522.84415
522.84277,30.6,Cu2O15N10C1H5,522.8527
522.84277,30.6,Cu2O16N8C2H5,522.84147
522.90912,29.9,Cu1O16N10C5H4,522.91018
523.78931,15.6,Cu2O17N9,523.8003
523.78931,15.6,Cu2O18N7C1,523.78907
523.78931,15.6,Cu2O19N4C3H2,523.79043
523.78931,15.6,Cu2O20N1C5H4,523.79179
523.89032,22.2,Cu1O17N9C5H3,523.89419
523.89032,22.2,Cu1O17N10C4H1,523.8816
523.89032,22.2,Cu1O20N8C2H5,523.89151
523.91223,57.9,Cu1O16N10C5H5,523.91801
524.78864,21.4,Cu2O18N7C1H1,524.7969
524.78864,21.4,Cu2O19N4C3H3,524.79826
524.78864,21.4,Cu2O19N5C2H1,524.78567
524.78864,21.4,Cu2O20N1C5H5,524.79962
524.78864,21.4,Cu2O20N2C4H3,524.78703
524.8363,10.5,Cu2O13N10C4H3,524.84722
524.8363,10.5,Cu2O14N8C5H3,524.83599
524.8363,10.5,Cu2O16N9C1H5,524.84454
524.8363,10.5,Cu2O16N10H3,524.83195
524.8363,10.5,Cu2O17N7C2H5,524.83331
525.86176,35.7,Cu1O19N7C5H1,525.86221
525.86176,35.7,Cu2O13N10C4H4,525.85505
526.82422,27.8,Cu2O14N10C3H1,526.82647
526.82422,27.8,Cu2O15N7C5H3,526.82783
526.82422,27.8,Cu2O15N8C4H1,526.81524
526.82422,27.8,Cu2O17N9H3,526.82379
526.82422,27.8,Cu2O18N6C2H5,526.82515
527.77407,230.9,Cu2O19N7,527.78398
527.77407,230.9,Cu2O20N4C2H2,527.78534
527.77407,230.9,Cu2O20N5C1,527.77275
527.84271,16.7,Cu1O20N6C5H1,527.85405
527.84271,16.7,Cu2O14N9C4H4,527.84689
527.84271,16.7,Cu2O14N10C3H2,527.8343
527.84271,16.7,Cu2O15N7C5H4,527.83566
528.77155,51.5,Cu2O20N5C1H1,528.78058
529.76947,9.3,Cu2O18N4C5,529.77986
529.76947,9.3,Cu2O20N6,529.77582
529.86731,22.7,Cu1O19N9C3H1,529.86835
529.86731,22.7,Cu1O20N6C5H3,529.86971
530.81171,17.2,Cu2O15N10C2H1,530.82138
530.81171,17.2,Cu2O16N7C4H3,530.82274
530.81171,17.2,Cu2O16N8C3H1,530.81015
530.81171,17.2,Cu2O17N5C5H3,530.81151
530.81171,17.2,Cu2O19N6C1H5,530.82006
530.81171,17.2,Cu2O19N7H3,530.80747
530.81171,17.2,Cu2O20N4C2H5,530.80883
530.9035,27.2,Cu1O18N10C3H4,530.9
531.8158,30.4,Cu2O16N8C3H2,531.81798
531.8158,30.4,Cu2O17N5C5H4,531.81934
531.8158,30.4,Cu2O17N6C4H2,531.80675
531.8158,30.4,Cu2O19N7H4,531.8153
531.86487,24.2,Cu1O19N10C2H1,531.87142
531.86487,24.2,Cu1O20N7C4H3,531.87278
531.86487,24.2,Cu1O20N8C3H1,531.86019
531.91125,28.3,Cu1O18N10C3H5,531.90783
531.91516,12.5,Cu1O18N10C3H5,531.90783
532.78845,23.7,Cu2O18N5C4H1,532.79076
532.78845,23.7,Cu2O19N3C5H1,532.77953
532.78845,23.7,Cu2O20N6H3,532.79931
532.83984,23.5,Cu2O15N9C3H5,532.84963
532.83984,23.5,Cu2O15N10C2H3,532.83704
532.83984,23.5,Cu2O16N7C4H5,532.8384
532.89948,24.4,Cu1O19N9C3H4,532.89184
533.90919,223.2,Cu1O19N9C3H5,533.89967
534.85181,11.7,Cu1O20N10C1,534.8585
534.85181,11.7,Cu2O15N10C2H5,534.8527
534.88226,25.8,Cu1O17N10C5,534.87377
534.88226,25.8,Cu1O20N8C3H4,534.88368
535.75722,38.7,Cu2O20N3C4,535.76661
535.76086,34.8,Cu2O20N3C4,535.76661
535.84351,22.9,Cu2O13N10C5H2,535.83939
535.84351,22.9,Cu2O16N9C2H4,535.83671
535.90161,11.7,Cu1O19N10C2H5,535.90274
535.90573,352.9,Cu1O19N10C2H5,535.90274
536.78979,21.4,Cu2O18N7C2H1,536.7969
536.78979,21.4,Cu2O19N4C4H3,536.79826
536.78979,21.4,Cu2O19N5C3H1,536.78567
536.78979,21.4,Cu2O20N2C5H3,536.78703
536.83551,22.2,Cu2O13N10C5H3,536.84722
536.83551,22.2,Cu2O16N9C2H5,536.84454
536.83551,22.2,Cu2O16N10C1H3,536.83195
536.83551,22.2,Cu2O17N7C3H5,536.83331
537.79462,12.9,Cu2O17N10,537.80337
537.79462,12.9,Cu2O18N7C2H2,537.80473
537.79462,12.9,Cu2O18N8C1,537.79214
537.79462,12.9,Cu2O19N4C4H4,537.80609
537.79462,12.9,Cu2O19N5C3H2,537.7935
537.79462,12.9,Cu2O20N2C5H4,537.79486
537.90338,78.6,Cu1O17N10C5H3,537.89726
537.90338,78.6,Cu1O20N9C2H5,537.89458
538.76582,160.0,Cu2O20N4C3H1,538.77751
538.83417,24.9,Cu2O14N9C5H3,538.83906
538.83417,24.9,Cu2O14N10C4H1,538.82647
538.83417,24.9,Cu2O17N8C2H5,538.83638
538.83417,24.9,Cu2O18N6C3H5,538.82515
539.76385,23.3,Cu2O20N5C2,539.77275
539.76709,29.0,Cu2O20N5C2,539.77275
539.7818,14.1,Cu2O19N7C1,539.78398
539.7818,14.1,Cu2O20N4C3H2,539.78534
539.7818,14.1,Cu2O20N5C2,539.77275
539.84814,28.7,Cu2O14N9C5H4,539.84689
540.88525,18.8,Cu1O18N9C5H4,540.89693
540.88525,18.8,Cu1O18N10C4H2,540.88434
541.90015,10.1,Cu1O18N9C5H5,541.90476
541.90015,10.1,Cu1O18N10C4H3,541.89217
